CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Engagement_Score,R_Score,F_Score,M_Score,Churn,Customer_Segment,Customer_Lifetime_Months,Monthly_Trans_Value,Monthly_Trans_Frequency,Monthly_Revenue_Interchange,Monthly_Revenue_Interest,Total_Monthly_Revenue,Retention_Rate,Expected_Lifetime_Months,Customer_Lifetime_Value,CLV_Percentile,Profitability_Tier,Acquisition_Cost,Total_Servicing_Cost,Total_Cost,Total_Revenue,Net_Profit,Profit_Margin_%,ROI_%,Value_Matrix
710790258,Existing Customer,47,M,2,Graduate,Married,$80K - $120K,Blue,38,6,3,2,28904,1899,27005,0.85,1334,35,0.4,0.066,19.94,2,1,1,0,Lost,38,111.17,2.92,2.78,28.49,31.26,0.68,25.84,807.78,High,Silver (Top 50%),150,190,340,1188.04,848.04,71.38,249.42,High Value - Retain
715623483,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,37,4,4,0,8567,1695,6872,1.242,1457,41,1.412,0.198,22.63,1,1,1,0,Lost,37,121.42,3.42,3.04,25.43,28.46,0.68,25.16,715.99,Medium,Bronze (Top 75%),150,185,335,1053.04,718.04,68.19,214.34,Low Value - Grow
715156383,Existing Customer,44,M,1,Unknown,Unknown,$120K +,Blue,36,6,2,2,34516,1533,32983,0.924,1603,29,0.526,0.044,18.81,3,1,1,0,Need Attention,36,133.58,2.42,3.34,22.99,26.33,0.76,27.33,719.83,Medium,Bronze (Top 75%),150,180,330,948.05,618.05,65.19,187.29,Low Value - Grow
711013983,Attrited Customer,55,F,4,Unknown,Married,$40K - $60K,Blue,45,2,4,3,2158,0,2158,0.585,615,12,0.714,0,7.66,1,1,1,1,Lost,45,51.25,1.00,1.28,0.00,1.28,0.68,30.60,39.20,Low,Standard,150,225,375,57.66,-317.34,-550.41,-84.62,Low Value - Lost
755420433,Existing Customer,59,F,1,Graduate,Married,Unknown,Blue,52,2,3,3,10133,1417,8716,0.383,1068,20,0.818,0.14,12.87,2,1,1,0,Lost,52,89.00,1.67,2.23,21.26,23.48,0.68,35.36,830.17,High,Silver (Top 50%),150,260,410,1220.96,810.96,66.42,197.80,High Value - Retain
794543958,Existing Customer,53,M,1,Graduate,Divorced,$80K - $120K,Blue,35,5,4,2,34516,1219,33297,1.129,1590,27,2,0.035,17.56,1,1,1,0,Lost,35,132.50,2.25,3.31,18.29,21.60,0.68,23.80,513.97,Medium,Bronze (Top 75%),150,175,325,755.91,430.91,57.01,132.59,Low Value - Grow
716396358,Existing Customer,52,M,2,Graduate,Married,$60K - $80K,Blue,47,5,3,0,3085,1910,1175,0.921,1531,35,0.667,0.619,20.724,2,1,1,0,Lost,47,127.58,2.92,3.19,28.65,31.84,0.68,31.96,1017.49,High,Silver (Top 50%),150,235,385,1496.46,1111.46,74.27,288.69,High Value - Retain
715398033,Existing Customer,53,M,2,High School,Single,$120K +,Blue,35,4,2,1,19040,2056,16984,0.607,1212,31,0.722,0.108,18.048,3,1,1,0,Need Attention,35,101.00,2.58,2.53,30.84,33.37,0.76,26.57,886.67,High,Silver (Top 50%),150,175,325,1167.78,842.78,72.17,259.32,High Value - Retain
711743883,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,3,4026,0,4026,0.483,1237,32,0.6,0,18.548,3,1,1,0,Need Attention,35,103.08,2.67,2.58,0.00,2.58,0.76,26.57,68.49,Low,Standard,150,175,325,90.20,-234.80,-260.32,-72.25,Low Value - Grow
719720058,Existing Customer,44,M,3,High School,Single,$60K - $80K,Blue,31,4,3,1,12756,837,11919,1.932,1413,14,1.8,0.066,11.852,2,1,1,0,Lost,31,117.75,1.17,2.94,12.56,15.50,0.68,21.08,326.68,Low,Standard,150,155,305,480.46,175.46,36.52,57.53,Low Value - Grow
778992108,Existing Customer,57,M,2,Unknown,Married,$120K +,Blue,45,5,3,3,5266,0,5266,1.702,1516,29,1.636,0,18.264,2,1,1,0,Lost,45,126.33,2.42,3.16,0.00,3.16,0.68,30.60,96.64,Low,Standard,150,225,375,142.13,-232.88,-163.85,-62.10,Low Value - Grow
717539808,Existing Customer,51,F,2,High School,Single,Less than $40K,Blue,36,3,2,2,9930,0,9930,0.731,1276,21,1.333,0,14.304,3,1,1,0,Need Attention,36,106.33,1.75,2.66,0.00,2.66,0.76,27.33,72.66,Low,Standard,150,180,330,95.70,-234.30,-244.83,-71.00,Low Value - Grow
714070758,Existing Customer,49,M,4,High School,Single,$80K - $120K,Blue,38,4,3,0,31302,1953,29349,0.875,1564,35,2.182,0.062,20.86,2,1,1,0,Lost,38,130.33,2.92,3.26,29.29,32.55,0.68,25.84,841.09,High,Silver (Top 50%),150,190,340,1237.03,897.03,72.51,263.83,High Value - Retain
714107958,Existing Customer,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,4,3,6576,0,6576,0.579,1465,34,0.619,0,19.86,1,1,1,0,Lost,36,122.08,2.83,3.05,0.00,3.05,0.68,24.48,74.71,Low,Standard,150,180,330,109.88,-220.13,-200.34,-66.70,Low Value - Grow
789140283,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,42,5,4,1,2664,2037,627,0.85,1286,29,0.933,0.765,17.14,1,1,1,0,Lost,42,107.17,2.42,2.68,30.56,33.23,0.68,28.56,949.07,High,Silver (Top 50%),150,210,360,1395.84,1035.84,74.21,287.73,High Value - Retain
715550508,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535,2440,95,1.705,1312,20,1.222,0.963,14.248,4,1,1,0,New Customers,28,109.33,1.67,2.73,36.60,39.33,0.90,25.31,995.70,High,Silver (Top 50%),150,140,290,1101.33,811.33,73.67,279.77,High Value - Retain
719712633,Existing Customer,64,M,1,Graduate,Married,Less than $40K,Blue,52,6,4,3,1709,895,814,1.656,1673,32,0.882,0.524,19.89,1,1,1,0,Lost,52,139.42,2.67,3.49,13.42,16.91,0.68,35.36,597.89,Medium,Bronze (Top 75%),150,260,410,879.34,469.34,53.37,114.47,Low Value - Grow
772629333,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,4,2,3454,1200,2254,0.597,1313,30,0.304,0.347,17.65,1,1,1,0,Lost,35,109.42,2.50,2.74,18.00,20.74,0.68,23.80,493.45,Medium,Bronze (Top 75%),150,175,325,725.74,400.74,55.22,123.30,Low Value - Grow
720336708,Existing Customer,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789,1706,2083,1.047,1609,42,0.68,0.45,23.836,2,1,1,0,Lost,35,134.08,3.50,3.35,25.59,28.94,0.68,23.80,688.75,Medium,Bronze (Top 75%),150,175,325,1012.97,687.97,67.92,211.68,Low Value - Grow
802013583,Existing Customer,56,M,3,College,Married,$120K +,Blue,50,3,2,0,9689,2250,7439,0.576,1158,19,0.727,0.232,13.032,3,1,1,0,Need Attention,50,96.50,1.58,2.41,33.75,36.16,0.76,37.96,1372.87,Premium,Gold (Top 25%),150,250,400,1808.13,1408.13,77.88,352.03,High Value - Retain
711887583,Attrited Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,37,2,3,3,5449,1628,3821,0.696,836,18,0.385,0.299,11.14,2,1,1,1,Lost,37,69.67,1.50,1.74,24.42,26.16,0.68,25.16,658.16,Medium,Bronze (Top 75%),150,185,335,967.98,632.98,65.39,188.95,Low Value - Lost
714778833,Existing Customer,49,F,3,College,Single,Unknown,Blue,43,4,4,0,23032,1960,21072,0.619,1289,22,1,0.085,14.356,1,1,1,0,Lost,43,107.42,1.83,2.69,29.40,32.09,0.68,29.24,938.08,High,Silver (Top 50%),150,215,365,1379.67,1014.67,73.54,277.99,High Value - Retain
713843283,Existing Customer,41,F,3,Unknown,Married,Unknown,Silver,34,5,3,3,34516,2053,32463,1.034,1487,26,0.733,0.059,16.95,2,1,1,0,Lost,34,123.92,2.17,3.10,30.79,33.89,0.68,23.12,783.52,High,Silver (Top 50%),150,170,320,1152.36,832.36,72.23,260.11,High Value - Retain
779155158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,34,6,2,2,2940,1264,1676,0.562,1259,33,0.5,0.43,19.04,3,1,1,0,Need Attention,34,104.92,2.75,2.62,18.96,21.58,0.76,25.82,557.17,Medium,Bronze (Top 75%),150,170,320,733.82,413.82,56.39,129.32,Low Value - Grow
721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031,1879,1152,0.788,1298,15,1.5,0.62,11.79,2,1,1,0,Lost,32,108.17,1.25,2.70,28.19,30.89,0.68,21.76,672.08,Medium,Bronze (Top 75%),150,160,310,988.45,678.45,68.64,218.86,Low Value - Grow
713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862,0,1862,0.883,1226,34,0.789,0,19.104,2,1,1,0,Lost,25,102.17,2.83,2.55,0.00,2.55,0.68,17.00,43.42,Low,Standard,150,125,275,63.85,-211.15,-330.67,-76.78,Low Value - Grow
716657058,Existing Customer,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358,926,7432,0.762,1566,37,0.542,0.111,21.66,2,1,1,0,Lost,33,130.50,3.08,3.26,13.89,17.15,0.68,22.44,384.86,Medium,Bronze (Top 75%),150,165,315,566.03,251.03,44.35,79.69,Low Value - Grow
779509983,Existing Customer,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516,931,33585,0.828,1022,21,1.1,0.027,13.49,4,1,1,0,New Customers,36,85.17,1.75,2.13,13.97,16.09,0.90,32.55,523.82,Medium,Bronze (Top 75%),150,180,330,579.39,249.39,43.04,75.57,Low Value - Grow
717929133,Existing Customer,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450,2440,12010,1.283,1235,30,0.667,0.169,17.74,3,1,1,0,Need Attention,36,102.92,2.50,2.57,36.60,39.17,0.76,27.33,1070.75,High,Silver (Top 50%),150,180,330,1410.23,1080.23,76.60,327.34,High Value - Retain
808284783,Existing Customer,62,F,1,Unknown,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0,26.604,4,1,1,0,New Customers,56,162.58,3.67,4.06,0.00,4.06,0.90,50.63,205.78,Low,Standard,150,280,430,227.62,-202.38,-88.91,-47.07,Low Value - Grow
708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791,1960,31831,0.618,1047,31,0.824,0.058,17.188,2,1,1,0,Lost,36,87.25,2.58,2.18,29.40,31.58,0.68,24.48,773.03,High,Silver (Top 50%),150,180,330,1136.93,806.93,70.97,244.52,High Value - Retain
710916408,Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466,1886,6580,0.56,1342,32,0.391,0.223,18.77,2,1,1,0,Lost,39,111.83,2.67,2.80,28.29,31.09,0.68,26.52,824.31,High,Silver (Top 50%),150,195,345,1212.35,867.35,71.54,251.41,High Value - Retain
708492558,Existing Customer,42,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,3,15088,865,14223,0.939,1107,21,1.625,0.057,13.428,2,1,1,0,Lost,36,92.25,1.75,2.31,12.98,15.28,0.68,24.48,374.05,Low,Standard,150,180,330,550.13,220.13,40.01,66.70,Low Value - Grow
799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263,1674,1589,0.588,1251,35,0.346,0.513,20.00,4,1,1,0,New Customers,36,104.25,2.92,2.61,25.11,27.72,0.90,32.55,902.08,High,Silver (Top 50%),150,180,330,997.79,667.79,66.93,202.36,High Value - Retain
718619883,Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494,706,788,1.674,1305,24,3,0.473,15.62,3,1,1,0,Need Attention,36,108.75,2.00,2.72,10.59,13.31,0.76,27.33,363.78,Low,Standard,150,180,330,479.12,149.12,31.12,45.19,Low Value - Grow
711844758,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551,1294,12257,0.791,1388,37,1.056,0.095,21.35,4,1,1,0,New Customers,35,115.67,3.08,2.89,19.41,22.30,0.90,31.64,705.69,Medium,Bronze (Top 75%),150,175,325,780.56,455.56,58.36,140.17,Low Value - Grow
714798783,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886,895,17991,1.826,1235,18,1.571,0.047,12.94,3,1,1,0,Need Attention,36,102.92,1.50,2.57,13.42,16.00,0.76,27.33,437.29,Medium,Bronze (Top 75%),150,180,330,575.93,245.92,42.70,74.52,Low Value - Grow
826762908,Existing Customer,52,M,3,High School,Unknown,$80K - $120K,Blue,48,3,2,0,11976,1273,10703,1.024,2089,36,1.118,0.106,23.56,3,1,1,0,Need Attention,48,174.08,3.00,4.35,19.10,23.45,0.76,36.45,854.54,High,Silver (Top 50%),150,240,390,1125.46,735.46,65.35,188.58,High Value - Retain
771894558,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964,1559,8405,1.873,1626,25,0.786,0.156,17.50,4,1,1,0,New Customers,39,135.50,2.08,3.39,23.38,26.77,0.90,35.26,943.98,High,Silver (Top 50%),150,195,345,1044.13,699.13,66.96,202.65,High Value - Retain
721074183,Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159,1196,22963,0.712,1111,24,1,0.05,14.04,1,1,1,0,Lost,36,92.58,2.00,2.31,17.94,20.25,0.68,24.48,495.78,Medium,Bronze (Top 75%),150,180,330,729.16,399.16,54.74,120.96,Low Value - Grow
715259583,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362,1901,3461,0.816,1553,38,1,0.355,22.21,3,1,1,0,Need Attention,44,129.42,3.17,3.24,28.52,31.75,0.76,33.41,1060.73,High,Silver (Top 50%),150,220,370,1397.02,1027.02,73.52,277.57,High Value - Retain
718414008,Existing Customer,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516,1023,33493,1.004,1064,13,0.625,0.03,10.26,3,1,1,0,Need Attention,36,88.67,1.08,2.22,15.34,17.56,0.76,27.33,480.03,Medium,Bronze (Top 75%),150,180,330,632.22,302.22,47.80,91.58,Low Value - Grow
719666283,Existing Customer,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174,1951,1223,0.766,1243,29,0.611,0.615,17.572,4,1,1,0,New Customers,36,103.58,2.42,2.59,29.27,31.85,0.90,32.55,1036.77,High,Silver (Top 50%),150,180,330,1146.77,816.77,71.22,247.50,High Value - Retain
714877233,Existing Customer,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262,1836,10426,1.584,1659,38,1.533,0.15,22.636,3,1,1,0,Need Attention,47,138.25,3.17,3.46,27.54,31.00,0.76,35.69,1106.13,High,Silver (Top 50%),150,235,385,1456.82,1071.82,73.57,278.40,High Value - Retain
785387883,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788,1540,2248,0.566,1594,47,0.382,0.407,25.776,2,2,1,0,Lost,41,132.83,3.92,3.32,23.10,26.42,0.68,27.88,736.54,Medium,Bronze (Top 75%),150,205,355,1083.25,728.25,67.23,205.14,Low Value - Grow
771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516,1527,32989,0.526,1268,42,0.355,0.044,22.47,2,1,1,0,Lost,42,105.67,3.50,2.64,22.90,25.55,0.68,28.56,729.54,Medium,Bronze (Top 75%),150,210,360,1072.96,712.96,66.45,198.04,Low Value - Grow
711318033,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926,0,2926,0.676,1304,24,0.846,0,15.616,3,1,1,0,Need Attention,36,108.67,2.00,2.72,0.00,2.72,0.76,27.33,74.26,Low,Standard,150,180,330,97.80,-232.20,-237.42,-70.36,Low Value - Grow
783554958,Existing Customer,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090,0,32090,0.567,1368,30,0.364,0,18.47,4,1,1,0,New Customers,52,114.00,2.50,2.85,0.00,2.85,0.90,47.01,133.99,Low,Standard,150,260,410,148.20,-261.80,-176.65,-63.85,Low Value - Grow
720201033,Attrited Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669,2227,9442,0.622,720,23,0.353,0.191,12.68,2,1,1,1,Lost,41,60.00,1.92,1.50,33.41,34.91,0.68,27.88,973.05,High,Silver (Top 50%),150,205,355,1431.11,1076.11,75.19,303.13,High Value - Win Back
718039683,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532,1300,12232,0.846,1521,29,1.417,0.096,18.68,4,1,1,0,New Customers,45,126.75,2.42,3.17,19.50,22.67,0.90,40.68,922.25,High,Silver (Top 50%),150,225,375,1020.09,645.09,63.24,172.02,High Value - Retain
710806083,Existing Customer,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888,2090,9798,0.7,1137,30,0.765,0.176,17.348,3,1,1,0,Need Attention,36,94.75,2.50,2.37,31.35,33.72,0.76,27.33,921.67,High,Silver (Top 50%),150,180,330,1213.88,883.88,72.81,267.84,High Value - Retain
714752208,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393,1985,408,0.788,978,16,0.778,0.83,11.312,4,1,1,0,New Customers,36,81.50,1.33,2.04,29.78,31.81,0.90,32.55,1035.40,High,Silver (Top 50%),150,180,330,1145.25,815.25,71.19,247.05,High Value - Retain
822063408,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,39,5,1,2,6111,2517,3594,0.632,1221,16,2.2,0.412,12.28,4,1,1,0,New Customers,39,101.75,1.33,2.54,37.75,40.30,0.90,35.26,1420.90,Premium,Gold (Top 25%),150,195,345,1571.65,1226.65,78.05,355.55,High Value - Retain
714490308,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270,1662,17608,1.186,1565,28,1.545,0.086,18.26,3,1,1,0,Need Attention,46,130.42,2.33,3.26,24.93,28.19,0.76,34.93,984.60,High,Silver (Top 50%),150,230,380,1296.76,916.76,70.70,241.25,High Value - Retain
713356833,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710,2517,1193,1.541,1578,34,0.7,0.678,20.912,4,1,1,0,New Customers,43,131.50,2.83,3.29,37.75,41.04,0.90,38.88,1595.55,Premium,Platinum (Top 10%),150,215,365,1764.83,1399.83,79.32,383.51,High Value - Retain
711402333,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235,797,2438,0.541,1493,32,1,0.246,19.772,4,1,1,0,New Customers,37,124.42,2.67,3.11,11.96,15.07,0.90,33.45,503.95,Medium,Bronze (Top 75%),150,185,335,557.42,222.42,39.90,66.39,Low Value - Grow
708296883,Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749,788,10961,0.688,1178,27,0.929,0.067,16.51,4,1,1,0,New Customers,38,98.17,2.25,2.45,11.82,14.27,0.90,34.36,490.39,Medium,Bronze (Top 75%),150,190,340,542.42,202.42,37.32,59.53,Low Value - Grow
719154483,Existing Customer,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753,2100,5653,0.839,991,26,0.733,0.271,14.96,2,1,1,0,Lost,36,82.58,2.17,2.06,31.50,33.56,0.68,24.48,821.58,High,Silver (Top 50%),150,180,330,1208.32,878.32,72.69,266.16,High Value - Retain
717721458,Existing Customer,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408,1186,9222,1.689,2560,42,1.211,0.114,28.04,4,1,2,0,New Customers,40,213.33,3.50,5.33,17.79,23.12,0.90,36.16,836.22,High,Silver (Top 50%),150,200,350,924.93,574.93,62.16,164.27,High Value - Retain
711112683,Existing Customer,63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967,1568,2399,1.236,1657,29,1.231,0.395,19.028,3,1,1,0,Need Attention,36,138.08,2.42,3.45,23.52,26.97,0.76,27.33,737.26,Medium,Bronze (Top 75%),150,180,330,971.00,641.00,66.01,194.24,Low Value - Grow
715674483,Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205,2517,3688,0.939,1204,19,0.727,0.406,13.216,3,1,1,0,Need Attention,27,100.33,1.58,2.51,37.75,40.26,0.76,20.50,825.42,High,Silver (Top 50%),150,135,285,1087.11,802.11,73.78,281.44,High Value - Retain
789322833,Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025,0,8025,0.654,673,18,0.8,0,10.492,2,1,1,1,Lost,38,56.08,1.50,1.40,0.00,1.40,0.68,25.84,36.23,Low,Standard,150,190,340,53.28,-286.72,-538.15,-84.33,Low Value - Lost
789968058,Existing Customer,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036,2327,6709,0.649,1131,18,0.636,0.258,12.524,3,1,1,0,Need Attention,42,94.25,1.50,2.36,34.91,37.26,0.76,31.89,1188.25,Premium,Gold (Top 25%),150,210,360,1564.97,1204.97,77.00,334.71,High Value - Retain
709919283,Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926,2517,12409,1.996,1576,25,1.5,0.169,16.904,2,1,1,0,Lost,34,131.33,2.08,3.28,37.75,41.04,0.68,23.12,948.71,High,Silver (Top 50%),150,170,320,1395.30,1075.30,77.07,336.03,High Value - Retain
718744008,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335,1128,5207,0.397,1217,20,0.667,0.178,13.668,3,1,1,0,Need Attention,36,101.42,1.67,2.54,16.92,19.46,0.76,27.33,531.79,Medium,Bronze (Top 75%),150,180,330,700.40,370.40,52.88,112.24,Low Value - Grow
767712558,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979,0,14979,0.71,530,10,1,0,6.72,2,1,1,1,Lost,53,44.17,0.83,1.10,0.00,1.10,0.68,36.04,39.79,Low,Standard,150,265,415,58.52,-356.48,-609.15,-85.90,Low Value - Lost
712950783,Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732,0,2732,0.76,739,16,0.455,0,10.16,3,1,1,1,Need Attention,38,61.58,1.33,1.54,0.00,1.54,0.76,28.85,44.42,Low,Standard,150,190,340,58.50,-281.50,-481.16,-82.79,Low Value - Lost
716104983,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250,2117,133,1.162,1617,31,2.875,0.941,19.468,2,1,1,0,Lost,32,134.75,2.58,3.37,31.76,35.12,0.68,21.76,764.22,High,Silver (Top 50%),150,160,310,1123.96,813.96,72.42,262.57,High Value - Retain
818839983,Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916,1536,9380,1.317,1592,34,1,0.141,20.768,3,1,1,0,Need Attention,50,132.67,2.83,3.32,23.04,26.36,0.76,37.96,1000.60,High,Silver (Top 50%),150,250,400,1317.83,917.83,69.65,229.46,High Value - Retain
772288758,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349,1228,4121,0.728,1343,30,1.308,0.23,18.37,4,1,1,0,New Customers,36,111.92,2.50,2.80,18.42,21.22,0.90,32.55,690.58,Medium,Bronze (Top 75%),150,180,330,763.84,433.84,56.80,131.47,Low Value - Grow
712350858,Existing Customer,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366,1104,8262,0.572,1303,39,0.625,0.118,21.81,4,1,1,0,New Customers,24,108.58,3.25,2.71,16.56,19.27,0.90,21.70,418.22,Medium,Bronze (Top 75%),150,120,270,462.59,192.59,41.63,71.33,Low Value - Grow
711009708,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617,0,21617,1.047,1351,22,0.467,0,15.20,4,1,1,0,New Customers,28,112.58,1.83,2.81,0.00,2.81,0.90,25.31,71.25,Low,Standard,150,140,290,78.81,-211.19,-267.98,-72.82,Low Value - Grow
712720158,Existing Customer,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860,1652,12208,1.255,1910,32,1.909,0.119,21.24,3,1,1,0,Need Attention,56,159.17,2.67,3.98,24.78,28.76,0.76,42.52,1222.83,Premium,Gold (Top 25%),150,280,430,1610.51,1180.51,73.30,274.54,High Value - Retain
712215258,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386,0,18386,0.868,1298,22,0.571,0,14.792,3,1,1,0,Need Attention,31,108.17,1.83,2.70,0.00,2.70,0.76,23.54,63.65,Low,Standard,150,155,305,83.83,-221.17,-263.84,-72.52,Low Value - Grow
773827008,Existing Customer,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405,1540,865,0.469,1087,29,1.231,0.64,16.75,3,1,1,0,Need Attention,41,90.58,2.42,2.26,23.10,25.36,0.76,31.13,789.61,High,Silver (Top 50%),150,205,355,1039.95,684.95,65.86,192.94,High Value - Retain
795232683,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154,930,1224,2.121,1439,26,1.364,0.432,16.96,3,1,1,0,Need Attention,47,119.92,2.17,3.00,13.95,16.95,0.76,35.69,604.80,Medium,Bronze (Top 75%),150,235,385,796.55,411.55,51.67,106.90,Low Value - Grow
713786508,Existing Customer,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038,0,2038,0.786,1238,28,0.75,0,16.752,2,1,1,0,Lost,36,103.17,2.33,2.58,0.00,2.58,0.68,24.48,63.13,Low,Standard,150,180,330,92.85,-237.15,-255.41,-71.86,Low Value - Grow
713539833,Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135,0,8135,1.373,1716,29,0.812,0,19.464,4,1,1,0,New Customers,38,143.00,2.42,3.58,0.00,3.58,0.90,34.36,122.82,Low,Standard,150,190,340,135.85,-204.15,-150.28,-60.04,Low Value - Grow
712454058,Existing Customer,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364,618,8746,0.554,1099,27,0.8,0.066,16.20,4,1,1,0,New Customers,38,91.58,2.25,2.29,9.27,11.56,0.90,34.36,397.13,Medium,Bronze (Top 75%),150,190,340,439.26,99.26,22.60,29.20,Low Value - Grow
718759833,Existing Customer,44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643,0,32643,1.3,1058,24,2.429,0,14.43,2,1,1,0,Lost,35,88.17,2.00,2.20,0.00,2.20,0.68,23.80,52.45,Low,Standard,150,175,325,77.15,-247.85,-321.28,-76.26,Low Value - Grow
718803333,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195,1954,1241,0.971,1285,29,0.706,0.612,17.34,2,1,1,0,Lost,34,107.08,2.42,2.68,29.31,31.99,0.68,23.12,739.47,Medium,Bronze (Top 75%),150,170,320,1087.56,767.56,70.58,239.86,Low Value - Grow
720253908,Existing Customer,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852,1024,1828,1.009,1651,28,1,0.359,18.604,3,1,1,0,Need Attention,43,137.58,2.33,3.44,15.36,18.80,0.76,32.65,613.79,Medium,Bronze (Top 75%),150,215,365,808.38,443.38,54.85,121.47,Low Value - Grow
